id,dataset_id,name,location,extension,size,description,date_stamp,format_id,type_id,code,index4blast,download_count,alternative_location
461,5,Parrot.k31.ScaffoldComponents.txt.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/Assembly-2011/Parrot.k31/Parrot.k31.ScaffoldComponents.txt.gz,txt,3682825,"",2012-09-11,1,7,A. vittata,,0,
462,5,Parrot.k31.ScaffoldLengths.txt.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/Assembly-2011/Parrot.k31/Parrot.k31.ScaffoldLengths.txt.gz,txt,1130536,"",2012-09-11,1,7,A. vittata,,1,
463,5,Parrot.k31.ScaffoldLinks.txt.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/Assembly-2011/Parrot.k31/Parrot.k31.ScaffoldLinks.txt.gz,txt,1370283,"",2012-09-11,1,7,A. vittata,,0,
464,5,Parrot.k31.Scaffolds.fasta.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/Assembly-2011/Parrot.k31/Parrot.k31.Scaffolds.fasta.gz,fasta,352333723,"",2012-09-11,2,132,A. vittata,,1,
465,5,Parrot.k31.SeedLengthDistribution.txt,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/Assembly-2011/Parrot.k31/Parrot.k31.SeedLengthDistribution.txt,txt,26777,"",2012-09-11,1,7,A. vittata,,0,
466,5,Parrot.k31.SequencePartition.txt,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/Assembly-2011/Parrot.k31/Parrot.k31.SequencePartition.txt,txt,7993,"",2012-09-11,1,7,A. vittata,,0,
467,5,Parrot.k31.degreeDistribution.txt,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/Assembly-2011/Parrot.k31/Parrot.k31.degreeDistribution.txt,txt,699,"",2012-09-11,1,7,A. vittata,,0,
468,5,DATABASE.DATA.Repeats_to_scaffolds.txt,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/DATABASE.DATA.Repeats_to_scaffolds.txt,txt,33794706,"",2012-09-14,1,7,A. vittata,,2,
469,5,DATABASE.ANNOTATION.repeats_to_scaffolds.xlsx,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100039/DATABASE.ANNOTATION.repeats_to_scaffolds.xlsx,xlsx,57057997,"",2012-09-14,4,7,A. vittata,,3,
88252,210,Pygoscelis_adeliae.cds.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100006/phylogeny_study_update/Pygoscelis_adeliae.cds.gz,cds,6,coding sequence predictions on genome assembly,2014-05-12,41,117,FILE_CODE,,0,
88254,210,Pygoscelis_adeliae.fa.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100006/phylogeny_study_update/Pygoscelis_adeliae.fa.gz,gz,350,assembled scaffolds from sequence data,2014-05-12,41,113,FILE_CODE,,0,
88255,210,Pygoscelis_adeliae.gff.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100006/phylogeny_study_update/Pygoscelis_adeliae.gff.gz,gz,1590,coding sequence annotation of assembly,2014-05-12,42,114,FILE_CODE,,0,
88256,210,Pygoscelis_adeliae.pep.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100006/phylogeny_study_update/Pygoscelis_adeliae.pep.gz,gz,4170000,peptide translations of CDS predictions,2014-05-12,41,115,FILE_CODE,,0,
88257,210,Pygoscelis_adeliae.RepeatMasker.out.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100006/phylogeny_study_update/Pygoscelis_adeliae.RepeatMasker.out.gz,gz,7490000,repeat masker results,2014-05-12,43,116,FILE_CODE,,0,
88258,210,Pygoscelis_adeliae.scaf.fa.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100006/Pygoscelis_adeliae.scaf.fa.gz,gz,350,"",2014-05-12,41,113,FILE_CODE,,0,
88259,210,readme.txt,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100006/readme.txt,txt,1,"",2014-05-12,43,112,FILE_CODE,,0,
88261,211,millet.chr.version2.3.fa.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100020/millet.chr.version2.3.fa.gz,gz,109,"",2011-11-12,41,113,FILE_CODE,,0,
88262,211,Millet.fa.glean.cds.v3.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100020/Millet.fa.glean.cds.v3.gz,gz,13000,"",2011-11-12,41,117,FILE_CODE,,0,
88263,211,Millet.fa.glean.pep.v3.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100020/Millet.fa.glean.pep.v3.gz,gz,85000000,"",2011-11-12,41,115,FILE_CODE,,0,
88264,211,Millet.fa.glean.v3.gff,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100020/Millet.fa.glean.v3.gff,gz,14000000,"",2011-11-12,42,114,FILE_CODE,,0,
88265,211,Millet_scaffoldVersion2.3.fa.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100020/Millet_scaffoldVersion2.3.fa.gz,gz,109000,"",2011-11-12,41,113,FILE_CODE,,0,
88266,211,readme.txt,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100020/readme.txt,txt,1,"",2011-11-12,43,112,FILE_CODE,,0,
88267,212,CS-master.tar.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100094/CS-master.tar.gz,gz,114,compressed archive of the Analysis scripts (CS) files,2014-06-06,44,118,FILE_CODE,,0,
88269,212,GD-master.tar.gz,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100094/GD-master.tar.gz,gz,163,compressed archive of the mock data and scripts GD files,2014-06-06,44,119,FILE_CODE,,0,
88270,213,Diagram-ALL-FIELDS-Check-annotation.jpg,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100142/Diagram-ALL-FIELDS-Check-annotation.jpg,jpg,54,image used in manuscript,2015-04-29,41,113,FILE_CODE,,0,
