id,submitter_id,image_id,identifier,title,description,dataset_size,ftp_site,upload_status,excelfile,excelfile_md5,publication_date,modification_date,publisher_id,token,fairnuse,curator_id,manuscript_id,handing_editor,
11,10,11,100021,Genomic data from Chinese cabbage (<em>Brassica rapa</em>). ,"Available here is genomic data for the polyploid plant <em>Brassica rapa</em> ssp. pekinensis line Chiifu-401-42, a Chinese cabbage.  As there are several oil and vegetable crop species in the Brassica family, this genome is of great agricultural relevance.  It also provides an important resource for studying the evolution of polyploid genomes.
The <em>Brassica rapa</em> Genome Sequencing Project Consortium assembled a 283.8 Mb genome estimated to cover >98% of the gene space.  Using 72X coverage of paired short read sequences generated by Illumina GA II technology and 199,452 BAC-end sequences, 159 super scaffolds were produced, representing 90% of the assembled sequences with an N50 scaffold size of 1.97 Mb.  Using genetic mapping of 1,427 markers in <em>B. rapa</em>, ten pseudo chromosomes that included 90% of the assembly were produced.  A total of 41,174 protein-coding genes in the <em>B. rapa</em> genome were modeled, and the genome was found to have undergone genome triplication.",70866960384,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100021/,Published,GigaDBUploadForm_Cabbage.xls,171fec158429423d12dbd0bd0ad1723e,2011-11-12,,1,,,,,
12,11,12,100034,Hepatocellular carcinoma genomic data from the Asia Cancer Research Group.,"Hepatocellular carcinoma (HCC) is one of the most common solid tumors worldwide and represents the third leading cause of cancer deaths.  Hepatitis B virus (HBV) is a major etiologic agent, leading to an increased risk of developing HCC, in particular those with acute liver disease and cirrhosis.  The Asian Cancer Research Group (ACRG) is an independent, not-for-profit company established to accelerate research and improve treatment for patients affected with the most commonly-diagnosed cancers in Asia.
With HBV being endemic in China and Southeast Asia, and high levels of HCC being a result, the ACRG have studied the events and effects of HBV integration in the HCC genome.  To do this massively parallel sequencing in a cohort of 88 Chinese patients diagnosed with HCC who underwent curative primary hepatectomy or liver transplantation at Queen Mary Hospital (Pokfulam, Hong Kong) was carried out.  All patients gave written informed consent to use both tumor (T) and non-tumor (N) liver tissues for the study.
Genomic DNA was purified for at least 30-fold coverage paired-end (PE) sequencing, and PE reads were mapped on human reference genome (UCSC build hg19) and HBV (<a href=""http://www.ncbi.nlm.nih.gov/nuccore/NC_003977"">NC_003977</a>).  Two sequencing libraries with different insert size were constructed for each genomic DNA sample (200 bp and 800 bp).  Paired end, 90bp read length sequencing was performed in the HiSeq 2000 sequencer according to Manufacturer’s instructions. Raw gene expression profiling data of these human HCC samples has also deposited to GEO with the accession number <a href=""http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE25097"">GSE25097</a>.",15393162800000,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100034/,Published,GigaDBUploadForm_Cancer.xls,328f087f8364db0ca55b51029e7e3f73,2012-05-31,2012-06-22,1,,,,,
13,8,13,100003,Genomic data from the crab-eating macaque/cynomolgus monkey (<em>Macaca fascicularis</em>).,"The crab-eating macaque (<em>Macaca fascicularis</em>), also known as the Java macaque or long-tailed macaque, is a species of primate located throughout Southeast Asia.  Due to the frequent usage of the genus <em>Macaca</em> in scientific research, the sequence the crab-eating macaque furthers our understanding on how it differs from other macaque species, like the Chinese rhesus macaque and the Indian rhesus macaque.  This is especially relevant considering the recent trend of using crab-eating macaque (CE) and Chinese rhesus macaques rather than the Indian rhesus macaque as laboratory models.
The DNA sample for genome sequencing and analyses was from a female CE that was a captive-bred descendent of a CE from Vietnam.  The genome was sequenced on the IlluminaGAIIx platform, and we obtained 162-Gb of high-quality sequence, representing 54-fold coverage.  The sequencing data were processed with Illumina custom computational pipelines. The genome was <em>de novo</em> assembled using SOAPdenovo program based on the de Bruijn graph algorithm methods.  The total size of the assembled genome was about 2.85 Gb, providing 54-fold coverage on average.  The scaffolds were assigned to the chromosomes according to the synteny displayed with the Indian rhesus macaque and human genome sequences.  About 92% of the CE scaffolds could be placed onto chromosomes.",62277025792,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100003/,Published,GigaDBUploadForm_CrabEatingMacaque.xls,33f5c85e12c0d24ccf6c48dc6bd507fb,2011-07-06,2012-04-27,1,,,,,
14,12,14,100025,Genomic data for the domestic cucumber (<em>Cucumis sativus var. sativus L.</em>). ,"Here we present genomic data for the domestic cucumber (<em>Cucumis sativus var. sativus L.</em>).  The cucumber is a member of the Cucurbitaceae or cucurbit family, a family of great agricultural and horticultural importance that also includes species such as melons, gourds and squashes.  A biologically interesting as well as an economically relevant species, it is used as a model system for plant sex determination and vascular biology studies.
The domestic cucumber has seven pairs of chromosomes and a haploid genome of 367 Mb, a smaller genome for the Cucurbitaceae family.  The genome was sequenced and assembled with N50 contig and scaffold sizes of 19.8 Kb and 1.14 Mb, respectively.  Using the genetic map, 72.8% of the assembled sequences were anchored onto the 7 chromosomes.  A total of 26,682 genes were predicted in the current cucumber genome.",80530636800,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100025/,Published,GigaDBUploadForm_Cucumber.xls,785699aa76474fe17ecd41804b92e404,2011-11-12,,1,,,,,
15,3,15,100001,Genomic data from <em>Escherichia coli</em> O104:H4 isolate TY-2482,"The May 2011 outbreak of an <em>E. coli</em> infection in Europe resulted in serious concerns about the potential appearance of a new deadly strain of bacteria, <em>Escherichia coli</em> O104:H4 TY-2482.  In response to this situation, and immediately after the reports of deaths, the University Medical Centre Hamburg-Eppendorf and BGI-Shenzhen worked together to sequence the bacterium and assess its human health risk.
The bacterium’s genome was first sequenced using Life Technologies; Ion Torrent sequencing platform. According to the results of the draft assembly, the estimated genome size of this new <em>E. coli</em> strain is about 5.2 Mb.  Sequence analysis indicated this bacterium is an EHEC serotype O104 <em>E. coli</em> strain.  Comparative analysis showed that this bacterium has 93% sequence similarity with the EAEC 55989 <em>E. coli</em> strain, which was isolated in the Central African Republic and known to cause serious diarrhea.  This strain of <em>E. coli</em>, however, has also acquired specific sequences that appear to be similar to those involved in the pathogenicity of hemorrhagic colitis and hemolytic-uremic syndrome.  The acquisition of these genes may have occurred through horizontal gene transfer.
To maximize its utility to the research community and aid those fighting the epidemic, this genomic data was released into the public domain under a <a href=""http://creativecommons.org/about/cc0"">CC0 license</a>.
To the extent possible under law, <a href =""http://www.genomics.cn/"">BGI Shenzhen</a>  has waived all copyright and related or neighboring rights to genomic data from the 2011 <em>E. coli</em> outbreak. This work is published from: China.",6442450944,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100001,Published,GigaDBUploadForm_Ecoli.xls,8256701ec49424484a7d93b86267f47a,2011-06-03,,2,,,,,
16,8,16,100005,Genomic data from the Emperor penguin (<em>Aptenodytes forsteri</em>).,"The Emperor penguin (<em>Aptenodytes forsteri</em>) is a large penguin, standing over 1 meter tall, with distinctive black, yellow and white markings.  Like most penguins, the emperor penguins are indigenous to Antarctica and exist between the 66th and 78th parallels.
Famous for its unique social and reproductive behavior, the emperor penguin also possesses a number of other notable evolutionary qualities: its stature, its feathers, its incubation process, and its swimming capabilities.  The <em>Aptenodytes forsteri</em> genome offers new insights into this remarkable bird.",39728447488,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100005/,Published,GigaDBUploadForm_EmperorPenguin.xls,885969f9bdbed91a3c74d503958a3729,2011-07-06,,1,,,,,
17,8,17,100018,Genome data from the Florida carpenter ant (<em>Camponotus floridanus</em>).,"Here we present the sequenced genome of the Florida carpenter ant (<em>Camponotus floridanus</em>), a species with an organized caste society.  As an eusocial species, its genome offers interesting insights into aging, epigenetics and animal behavior.
The Illumina Genome Analyzer platform was used to sequence a genomic library of the Florida carpenter ant, obtaining more than 100-fold coverage.  The draft genomic assembly reached a scaffold N50 size of ~600 Kb and covers more than 90% of the approximately 240 Mb genome.",7516192768,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100018/,Published,GigaDBUploadForm_FloridaCarpenterAnt.xls,ba848d29fefcba6e89c5389b069b0641,2011-11-12,,1,,,,,
18,13,18,100029,Genomic data from chronic hepatitis B infected humans and healthy controls.,"Chronic hepatitis B (CHB) infection remains endemic in large parts of the world and, as such, is a major global health issue. However, a thorough understanding of the genetic variants involved in CHB infection susceptibility remains lacking.
This dataset comprises the raw exome sequencing data, SNP sets and InDel sets for 50 CHB patients and 40 healthy controls. The exome sequences were captured by NimbleGen2.1M array targeting 34 Mb of the human genome, containing 180,000 coding exons and 551 miRNA genes. The enriched library was then sequenced on Illumina HighSeq2000 and sequencing reads were aligned to human reference genome (NCBI build 36.3). The average sequencing depth per sample is 43X after the removal of read duplicates. These data provide a resource for identifying genetic variants predisposing humans to CHB infections.",281320357888,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100029/,Published,GigaDBUploadForm_HumanExome.xls,f24bf746dc3ad6a9316b071798e754fb,2011-12-19,2012-07-12,1,,,,,
19,8,19,100019,Genome data from Jerdon’s jumping ant (<em>Harpegnathos saltator</em>). ,"Presented here is the sequenced genome of Jerdon’s jumping ant (<em>Harpegnathos saltator</em>).  The jumping ant has a distinct caste and social behavior system, and its genome offers interesting insights into epigenetics in aging and behavior.
The Illumina Genome Analyzer platform was used to sequence a genomic library, obtaining more than 100-fold coverage of the estimated 330 Mb genome.  The draft genomic assembly reached a scaffold N50 size of ~600 kb and covers more than 90% of the ant’s genome.",100931731456,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100019/,Published,GigaDBUploadForm_JerdonsJumpingAnt.xls,bcd5eefc617f2440f784da2cb4ad8d09,2011-11-12,,1,,,,,
20,6,20,100011,Genome data from the leaf-cutting ant (<em>Acromyrmex echinatior</em>). ,"Here is presented high-quality (>100x depth) Illumina genome sequence of the leaf-cutting ant <em>Acromyrmex echinatior</em>, a model species for symbiosis and reproductive conflict studies.  They make a particularly good model as after humans, leaf-cutting ants form the largest and most complex animal societies on Earth.  Part of the subfamily Myrmicinae, this particular species is found in the wild from Mexico to Panama and subsists mostly on a particular fungus of the genus <em>Leucocoprinus</em>, which it cultivates on a medium of masticated leaf tissue.  With an estimated total size of 313 Mb, the genome is 28% made up of repeat sequences and has a GC content of 34%.",36507222016,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100011/,Published,GigaDBUploadForm_LeafCutterAnt.xls,a45b4195183b700a763080af2039066a,2011-11-12,,1,,,,,
21,4,21,100031,Genomic data from the Wuzhishan inbred pig (<em>Sus scrofa</em>). ,"The pig (<em>Sus scrofa</em>) is an economically important food source and also serves as an important model organism.  Here we present the sequence of one male inbred Wuzhishan pig (WZSP) at generation F20.  DNA was extracted from the ear of this species.  We applied a whole genome shotgun strategy and next-generation sequencing technologies using Illumina HiSeq 2000 for sequencing, in total 340.53 Gb of raw data were generated and 210.79 Gb high quality data were used for assembly.  The assembly result of WZSP was 2.6 Gbp, and the N50 size of contigs and scaffolds were 23.5 Kbp and 5.4 Mbp, respectively.  38% of the genome was identified as repeats and 20,326 genes were identified from homolog prediction.",293131517952,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100031/,Published,GigaDBUploadForm_MiniPig.xls,a6077ce27eef57065dccc831df6a72f2,2012-05-03,,1,,,,,
22,14,22,100020,Genome data from foxtail millet (<em>Setaria italica</em>).,"Foxtail millet (<em>Setaria italica</em>) (2n=18), is an annual grass grown both as cereal crop (grain production) and as forage food.  It is primarily grown in temperate, subtropical and tropical areas.  With approximately 6,000 varieties, millet is one member of the Panicoideae (grasses subfamily), which includes maize (<em>Zea mays</em>), sorghum (<em>Sorghum bicolor</em>), and sugar cane (<em>Saccharum officinarum</em>).  It is a nutritious dietary staple, containing starch, proteins, and a number of vitamins and minerals, such as calcium, iron, and sodium.  It feeds nearly one-third of the world population with main daily-calories intake, and is especially prevalent in dry climates or soil-poor regions that are not suited for the cultivation of many other crops.  Millet is self-pollinating, has a short lifecycle, is small in stature, and has a small genome size; all of these useful attributes make it an invaluable functional genomics model system, and an excellent reference genome to aid in the sequencing of other larger grasses genomes.",60129542144,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100020/,Published,GigaDBUploadForm_Millet.xls,6439431f9bbffcabbf525ba982ed6896,2011-11-12,,1,,,,,
23,15,23,100035,"Resources for the MeDUSA (Methylated DNA Utility for Sequence Analysis) MeDIP-seq computational analysis pipeline for the identification of differentially methylated regions, and associated methylome data from 18 wild-type and mutant mouse ES, NP and MEF cells.","Here we present 18 genome-wide DNA methylation profiles of wild type and Thymine DNA glycosylase (<em>Tdg</em>) knockout cells, which serve as an excellent murine methylome resource. The 18 samples represent 6 biological cohorts: 6 samples were derived from mouse embryonic stem cells (3 <em>Tdg+/-</em>, 3 <em>Tdg-/-</em>), 6 samples were from mouse neural precursor cells (3 <em>Tdg+/-</em>, 3 <em>Tdg-/-</em>) and 6 samples were obtained from mouse embryonic fibroblasts (3 <em>Tdg+/+</em>, 3 <em>Tdg-/-</em>).
Next generation sequencing was performed on the libraries using an Illumina GAIIx for each sample. Paired end alignment against the mouse genome (Build NCBIM37) was performed using BWA (v0.5.8), and filtering to remove those reads failing to map was performed using SAMtools (v0.1.9) and a custom perl script. The Bioconductor (v2.7) package MeDIPs (v1.0.0) was used to normalize for size of the sequence library, done by calculating reads per million in tiled windows across the genome. Fragment length normalization was performed using a custom perl script. Wig tracks representing library size normalized alignment were generated using a combination of MEDIPS and custom R scripts. In addition to the total alignment wig track, strand specific wig tracks were also generated, enabling the user to infer whether the MeDIP signal is derived by methylation on the forward and/or reverse strand.
The MeDIP-seq data were processed using the analysis pipeline MeDUSA (Methylated DNA Utility for Sequence Analysis). MeDUSA brings together numerous software packages to perform a full analysis of MeDIP-seq data, including sequence alignment, quality control, and determination and annotation of differentially methylated regions.",89120571392,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100035/,Published,GigaDBUploadForm_MouseMethylomes.xls,3742e47510b0905f5ada8f2a63ed1946,2012-06-27,,1,,,,,
24,8,24,100022,Genome sequence of the naked mole rat (<em>Heterocephalus glaber</em>).,"Here is the genome of the naked mole rat (<em>Heterocephalus glaber</em>), one of the only two known eusocial mammals.  It is a fascinating species, due not only to its unique behavior but also to its unique physiology.  Among its unusual characteristics, it has the longest lifespan of all rodent species, is a poikilotherm, is highly resistant to cancer, and does not sense certain types of pain.
The genome of an individual male naked mole rat was sequenced on the Illumina HiSeq 2000 platform and assembled using SOAPdenovo.  In assembly 2.5 Gb (gigabase pairs) contig sequences with N50 19.3 kb (kilobase pairs) and N90 4.7 kb, and 2.7 Gb scaffold sequences with N50 1.6 Mb (megabase pairs) and N90 0.3 Mb was obtained.",81604378624,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100022/,Published,GigaDBUploadForm_NakedMoleRat.xls,6464cdee2d67a3baa74cb9b799decc63,2011-11-12,2012-04-27,1,,,,,
25,8,25,100004,Genomic data from the giant panda (<em>Ailuropoda melanoleuca</em>). ,"The giant panda (<em>Ailuropoda melanoleuca</em>) is considered a symbol of China and is a much loved animal all around the world.  It is also one of the world’s most endangered species, making it a flagship species for conservation efforts.  As the first fully sequenced Ursidae and the second fully sequenced carnivore after the dog, the whole genome sequence and annotation data provide an unparalleled amount of information to aid in understanding the genetic and biological underpinnings of this unique species, and will help contribute to disease control and conservation efforts.
In 2008, BGI completed a first draft of the genome sequence of a three-year old female giant panda named Jingjing, who was used as a model for the 2008 Olympics in Beijing, China (<a href=""http://dx.doi.org/10.1038/nature08696"">doi: 10.1038/nature08696</a>). Using second-generation Illumina GA sequencing data, the first de novo genome assembly was created using short-read sequencing technology.  Here you will find the giant panda genome sequence assembly as well as annotation information, such as gene structure and function, non-coding RNAs, and repeat elements.  Also presented are polymorphism information detected in the diploid genome, including SNPs, indels, and structural variations (SVs).  The assembly was done using SOAPdenovo software and the panda genome data is visualized via MapView, which is powered by the Google Web Toolkit.",165356240896,ftp://climb.genomics.cn/pub/10.5524/100001_101000/100004/,Published,GigaDBUploadForm_Panda.xls,1cfb49f6a622ae1c2599e6dd2eed9785,2011-07-06,,1,,,,,
